OrderDetailID,OrderID,ProductID,Quantity,UnitPrice
17569,8870,65,1,5640.72
17570,8870,329,1,6372.04
17571,8870,50,1,3587.28
17572,8870,417,1,5414.46
17573,8871,433,5,2949.64
17574,8871,427,2,4561.12
17575,8871,273,3,5079.33
17576,8872,249,1,5946.49
17577,8873,163,1,1433.66
17578,8874,433,1,3139.95
17579,8874,491,1,3000.47
17580,8875,427,5,4750.23
17581,8875,445,1,5692.84
17582,8875,407,1,4666.81
17583,8876,65,1,5467.95
17584,8877,208,2,2191.95
17585,8877,433,2,2869.34
17586,8877,493,2,627.8
17587,8877,391,2,4693.68
17588,8878,145,1,449.97
17589,8878,445,1,5203.93
17590,8879,111,3,1152.05
17591,8880,65,1,5328.73
17592,8880,420,2,2367.51
17593,8880,233,1,2921.46
17594,8880,133,1,5335.93
17595,8881,128,1,2462.2
17596,8881,69,1,4072.04
17597,8881,102,1,3426.88
17598,8882,232,2,2609.18
17599,8882,472,1,5079.5
17600,8883,427,1,4933.52
17601,8884,123,2,2757.33
17602,8885,427,1,4527.11
17603,8885,371,1,2666.44
17604,8885,229,5,3471.26
17605,8885,402,2,3423.01
17606,8886,329,1,5960.66
17607,8886,469,1,2442.17
17608,8887,145,2,442.3
17609,8888,109,1,2099.69
17610,8889,65,1,5778.18
17611,8890,304,1,2943.54
17612,8891,295,3,1640.74
17613,8892,453,2,968.44
17614,8892,126,1,3978.07
17615,8893,195,5,1951.47
17616,8893,172,3,2183.89
17617,8893,246,1,5559.21
17618,8894,65,1,5828.73
17619,8894,289,3,3730.94
17620,8894,4,2,3337.1
17621,8895,40,1,4727.2
17622,8896,65,1,5342.15
17623,8896,329,1,6064.1
17624,8896,348,2,2917.65
17625,8897,472,1,4754.04
17626,8898,195,1,2087.22
17627,8898,428,1,664.36
17628,8899,296,1,987.27
17629,8899,417,5,5336.27
17630,8899,407,2,4917.94
17631,8900,472,2,5003.89
17632,8900,349,1,4120.21
17633,8901,329,2,5803.77
17634,8902,352,1,353.71
17635,8902,170,1,4114.2
17636,8902,213,1,3595.45
17637,8902,486,1,3107.72
17638,8903,500,1,3686.86
17639,8904,458,5,1206.11
17640,8904,44,3,6238.63
17641,8905,50,3,3569.45
17642,8906,224,1,2245.88
17643,8906,65,1,5861.82
17644,8906,120,1,1752.3
17645,8907,108,1,3964.34
17646,8907,437,1,1169.37
17647,8908,296,3,996.07
17648,8908,481,1,1999.88
17649,8908,50,1,3785.25
17650,8909,296,1,999.92
17651,8910,163,1,1439.65
17652,8910,52,2,734.4
17653,8910,227,1,5878.76
17654,8911,112,2,3934.89
17655,8911,44,2,6236.58
17656,8911,407,2,4519.61
17657,8912,391,1,4399.78
17658,8913,85,3,1441.75
17659,8914,433,3,2897.57
17660,8915,12,1,6134.98
17661,8916,296,3,1017.07
17662,8916,475,1,2195.74
17663,8917,443,1,7557.04
17664,8918,272,1,2895.72
17665,8918,410,2,3898.28
17666,8918,270,1,3545.07
17667,8919,246,1,5403.66
17668,8920,173,1,3530.29
17669,8920,230,2,5669.0
17670,8920,191,1,5448.04
17671,8921,427,1,4668.19
17672,8922,466,1,1702.71
17673,8923,98,1,373.26
17674,8923,491,1,3087.35
17675,8923,50,1,3856.15
17676,8923,427,2,4640.32
17677,8924,296,1,977.08
17678,8925,257,1,1784.89
17679,8925,355,1,6457.08
17680,8926,50,2,3835.01
17681,8926,382,1,1397.59
17682,8927,214,2,3421.53
17683,8927,239,1,417.64
17684,8928,85,2,1508.27
17685,8929,423,1,7529.38
17686,8930,27,1,3882.76
17687,8930,69,1,3902.12
17688,8931,335,1,3559.84
17689,8932,482,3,4580.22
17690,8932,245,5,4961.95
17691,8933,258,2,1774.55
17692,8933,61,1,5342.85
17693,8934,50,1,3612.34
17694,8934,44,2,6128.38
17695,8934,342,2,4794.25
17696,8935,48,5,6475.83
17697,8936,296,2,987.88
17698,8936,476,3,5861.19
17699,8937,329,1,5810.26
17700,8937,34,1,5661.43
17701,8938,4,1,3384.19
17702,8939,217,1,6401.14
17703,8939,108,5,3849.02
17704,8939,157,1,387.94
17705,8940,252,1,166.56
17706,8941,414,1,4300.64
17707,8941,407,1,4773.67
17708,8942,50,2,3797.44
17709,8943,391,3,4302.5
17710,8944,93,1,4114.48
17711,8945,212,1,5360.81
17712,8945,163,3,1404.16
17713,8945,100,5,1718.61
17714,8945,92,2,2194.27
17715,8946,427,3,4909.65
17716,8946,398,1,5491.68
17717,8946,407,1,4922.26
17718,8947,306,1,1829.35
17719,8947,380,3,3308.74
17720,8948,50,1,3926.13
17721,8949,163,1,1424.96
17722,8949,195,1,2068.93
17723,8950,404,3,1514.31
17724,8951,211,3,4770.07
17725,8952,19,1,3063.77
17726,8952,28,5,2429.88
17727,8952,445,2,5707.45
17728,8953,244,3,5614.76
17729,8954,474,1,3616.14
17730,8955,50,1,3696.28
17731,8956,296,2,984.73
17732,8956,445,1,5240.6
17733,8956,78,1,6010.77
17734,8957,322,1,4725.59
17735,8958,349,2,4171.49
17736,8959,90,1,5504.36
17737,8959,77,1,398.23
17738,8960,195,2,2078.75
17739,8961,350,1,3010.69
17740,8961,407,2,4903.36
17741,8962,345,1,552.91
17742,8963,195,3,1926.47
17743,8964,283,3,5097.33
17744,8965,35,3,1414.0
17745,8965,378,3,752.95
17746,8965,427,2,4897.89
17747,8965,147,5,6397.02
17748,8966,227,1,5796.9
17749,8966,407,5,4578.72
17750,8967,167,1,2607.35
17751,8968,172,1,1997.68
17752,8969,296,3,929.84
17753,8969,65,2,5666.72
17754,8969,385,1,6095.66
17755,8970,33,2,2837.55
17756,8970,138,1,7482.0
17757,8970,322,3,5070.37
17758,8971,52,5,718.28
17759,8972,296,1,1018.4
17760,8972,329,1,6175.49
17761,8972,68,2,1358.53
17762,8973,481,1,2045.91
17763,8973,270,1,3672.63
17764,8974,391,2,4678.21
17765,8975,296,2,965.92
17766,8975,353,1,335.55
17767,8975,355,1,6681.82
17768,8976,29,1,5418.89
17769,8977,65,3,5781.12
17770,8977,50,1,3767.12
17771,8977,52,3,700.51
17772,8977,391,2,4464.12
17773,8978,299,3,6565.1
17774,8978,62,1,2324.93
17775,8979,282,2,4236.29
17776,8979,226,2,3033.13
17777,8980,198,1,172.24
17778,8980,295,2,1653.83
17779,8981,272,2,3039.21
17780,8982,52,2,732.09
17781,8983,125,3,359.99
17782,8983,182,1,1813.76
17783,8983,407,1,4698.59
17784,8984,409,2,3836.87
17785,8984,355,5,6447.27
17786,8984,20,3,2916.81
17787,8985,366,1,5469.62
17788,8986,50,2,3930.11
17789,8986,61,1,5420.51
17790,8987,355,1,6560.43
17791,8987,427,2,4519.86
17792,8987,22,1,3302.27
17793,8988,34,2,5943.76
17794,8988,406,1,4478.85
17795,8989,172,1,2174.94
17796,8989,141,1,3399.2
17797,8990,96,2,5559.38
17798,8990,249,1,6249.23
17799,8990,234,3,2148.03
17800,8990,307,1,582.83
17801,8991,331,2,879.02
17802,8992,258,1,1793.66
17803,8992,367,1,548.07
17804,8992,255,1,3517.96
17805,8993,407,1,4554.9
17806,8994,378,2,755.47
17807,8994,476,2,5499.06
17808,8995,407,1,4770.62
17809,8996,388,2,4928.28
17810,8997,427,3,4743.52
17811,8998,378,2,752.67
17812,8999,50,2,3913.04
17813,8999,20,1,2874.19
17814,9000,65,1,5818.73
17815,9000,42,1,3607.59
17816,9000,165,5,346.04
17817,9001,65,1,5669.16
17818,9001,321,1,5033.16
17819,9001,435,2,1031.43
17820,9001,45,1,2656.58
17821,9002,41,1,3754.85
17822,9002,50,1,3772.66
17823,9003,56,3,3740.7
17824,9004,433,1,3072.48
17825,9004,207,1,2549.98
17826,9005,241,1,4130.13
17827,9005,466,1,1755.7
17828,9005,171,3,2426.89
17829,9006,81,1,854.75
17830,9006,122,1,4760.0
17831,9006,108,1,4157.17
17832,9006,407,1,4628.12
17833,9007,89,3,3893.91
17834,9007,349,1,4241.56
17835,9008,258,2,1776.19
17836,9008,483,3,4686.8
17837,9009,473,3,1295.52
17838,9010,66,1,1283.52
17839,9011,433,1,2972.85
17840,9012,249,2,6109.22
17841,9012,150,2,5904.95
17842,9013,275,1,3665.13
17843,9014,456,2,2326.56
17844,9014,489,2,3152.52
17845,9014,219,1,2698.33
17846,9014,493,1,635.81
17847,9015,145,2,441.66
17848,9016,65,1,5737.96
17849,9016,433,1,2883.64
17850,9016,127,2,3650.08
17851,9017,428,3,660.6
17852,9017,236,1,4268.23
17853,9017,271,1,3665.04
17854,9018,75,1,5065.5
17855,9018,391,3,4287.73
17856,9019,296,1,966.65
17857,9019,171,1,2356.39
17858,9020,211,3,4794.24
17859,9020,407,1,4961.91
17860,9021,296,2,966.92
17861,9021,249,1,5863.15
17862,9021,274,2,4839.6
17863,9021,391,3,4299.26
17864,9022,110,2,2462.92
17865,9022,198,2,175.23
17866,9022,391,5,4699.43
17867,9023,40,3,4941.68
17868,9024,75,2,5391.9
17869,9025,95,1,1591.52
17870,9025,407,1,4755.38
17871,9026,212,1,5399.61
17872,9027,296,1,979.07
17873,9028,296,1,934.75
17874,9028,80,1,6395.8
17875,9028,499,2,2475.28
17876,9029,60,1,1549.22
17877,9029,149,1,1527.38
17878,9029,366,3,5202.58
17879,9030,195,1,1951.95
17880,9031,22,1,3318.38
17881,9032,184,1,6290.19
17882,9033,458,1,1202.75
17883,9033,115,1,2873.46
17884,9033,165,1,334.56
17885,9033,15,1,5762.58
17886,9034,50,2,3579.08
17887,9034,60,5,1581.14
17888,9035,82,2,2200.0
17889,9035,461,2,1290.81
17890,9035,407,2,4842.63
17891,9036,296,2,980.67
17892,9037,40,1,4788.25
17893,9037,273,3,5215.87
17894,9037,39,2,6663.24
17895,9038,174,3,1747.37
17896,9038,271,1,3769.36
17897,9039,383,1,3770.37
17898,9040,298,3,5722.99
17899,9040,50,1,3578.88
17900,9040,106,1,5805.83
17901,9041,456,1,2287.52
17902,9041,50,3,3938.73
17903,9042,318,1,4816.04
17904,9042,20,1,2991.93
17905,9042,214,5,3422.93
17906,9043,65,1,5815.09
17907,9043,407,1,4728.36
17908,9044,467,3,2682.61
17909,9045,452,3,3099.58
17910,9046,50,2,3684.48
17911,9046,70,3,2446.41
17912,9047,296,3,955.84
17913,9048,240,2,2621.3
17914,9049,475,1,2279.25
17915,9049,20,3,2763.18
17916,9049,383,3,3843.32
17917,9050,71,1,4130.59
17918,9051,442,2,5896.52
17919,9051,51,2,4747.57
17920,9052,29,1,5085.12
17921,9052,295,3,1691.2
17922,9053,172,1,2124.97
17923,9053,63,2,2476.29
17924,9054,427,1,4516.51
17925,9054,165,1,365.35
17926,9055,202,1,2858.59
17927,9056,421,1,2608.27
17928,9057,211,1,4786.48
17929,9058,107,1,4843.76
17930,9058,427,2,4905.48
17931,9058,195,3,1985.27
17932,9059,267,2,3293.72
17933,9059,4,3,3317.24
17934,9060,267,1,3339.37
17935,9060,195,1,2026.98
17936,9061,195,1,2069.7
17937,9062,224,1,2373.99
17938,9062,47,3,1983.39
17939,9063,275,2,3546.12
17940,9063,333,2,6858.95
17941,9063,118,2,3642.06
17942,9064,27,1,3788.96
17943,9065,52,2,673.87
17944,9065,349,1,4279.56
17945,9065,126,1,3835.34
17946,9066,230,1,5347.97
17947,9067,345,2,550.96
17948,9067,98,3,363.02
17949,9068,79,1,1545.2
17950,9068,423,1,7436.63
17951,9069,373,1,481.03
17952,9069,407,2,4548.43
17953,9070,150,3,5409.74
17954,9071,41,2,3521.59
17955,9071,249,2,5872.93
17956,9071,491,1,2880.96
17957,9071,189,1,3415.47
17958,9072,60,3,1519.63
17959,9072,214,1,3292.89
17960,9073,52,1,692.13
17961,9073,293,1,1684.36
17962,9073,407,1,4919.24
17963,9074,258,3,1635.49
17964,9075,393,1,6803.59
17965,9076,50,1,3781.45
17966,9076,223,3,815.73
17967,9077,458,3,1139.42
17968,9078,198,5,181.81
17969,9078,191,1,5395.98
17970,9079,19,1,3209.92
17971,9079,398,1,5570.42
17972,9080,50,2,3773.06
17973,9081,60,1,1533.69
17974,9082,264,1,1316.16
17975,9082,23,1,5360.87
17976,9083,160,1,4912.59
17977,9083,225,1,4356.65
17978,9083,171,3,2405.26
17979,9083,384,3,4047.98
17980,9084,282,2,4219.3
17981,9085,447,1,4541.49
17982,9086,404,2,1529.58
17983,9087,145,1,441.6
17984,9087,306,3,1789.33
17985,9088,211,1,4801.26
17986,9089,349,2,4134.55
17987,9090,165,3,330.09
17988,9091,227,5,6095.42
17989,9092,12,2,6121.26
17990,9093,12,1,6358.6
17991,9094,491,1,3025.99
17992,9095,322,1,4817.07
17993,9095,378,1,735.32
17994,9096,232,1,2364.93
17995,9096,36,1,6149.61
17996,9097,153,1,1902.5
17997,9097,50,1,3568.25
17998,9097,317,3,5513.39
17999,9098,4,3,3599.06
18000,9099,161,1,2160.84
18001,9100,35,1,1455.9
18002,9100,391,1,4679.49
18003,9101,493,1,642.27
18004,9102,296,3,927.23
18005,9102,396,3,1811.61
18006,9102,44,1,6162.31
18007,9103,180,1,3396.73
18008,9104,126,2,3881.1
18009,9105,58,3,2131.39
18010,9105,463,1,3312.04
18011,9106,472,1,4907.23
18012,9106,426,1,3298.68
18013,9106,131,1,1880.76
18014,9107,433,1,3033.06
18015,9107,427,1,4850.83
18016,9108,412,2,5191.58
18017,9108,44,2,6457.8
18018,9109,50,5,3898.39
18019,9109,499,1,2493.4
18020,9109,427,1,4599.05
18021,9110,258,3,1684.19
18022,9111,427,1,4650.91
18023,9112,333,2,6676.15
18024,9112,349,1,4137.37
18025,9112,174,1,1872.16
18026,9113,299,1,6436.33
18027,9113,398,1,5633.49
18028,9114,60,1,1604.55
18029,9115,141,5,3289.62
18030,9115,182,1,1796.93
18031,9115,199,1,4788.05
18032,9116,195,1,2076.53
18033,9117,330,1,4099.19
18034,9118,249,2,6049.54
18035,9118,407,3,4632.33
18036,9119,195,1,2115.35
18037,9119,13,3,3761.3
18038,9120,267,2,3284.55
18039,9120,355,1,6370.64
18040,9120,108,2,3772.83
18041,9121,364,2,2316.46
18042,9122,138,1,7374.64
18043,9123,238,3,2578.76
18044,9124,195,1,1928.85
18045,9124,84,5,3101.55
18046,9125,40,2,4722.14
18047,9126,373,2,447.49
18048,9126,207,3,2513.2
18049,9127,145,1,458.99
18050,9128,458,2,1159.71
18051,9128,115,2,2692.88
18052,9128,50,1,3885.2
18053,9128,246,1,5518.8
18054,9129,40,1,4717.35
18055,9129,227,3,6411.78
18056,9130,476,1,5716.86
18057,9130,85,1,1425.67
18058,9130,278,1,4811.19
18059,9131,41,1,3730.09
18060,9131,249,1,6388.31
18061,9131,391,1,4295.5
18062,9132,136,3,4728.33
18063,9132,51,2,4501.74
18064,9132,63,1,2455.23
18065,9133,88,2,3101.85
18066,9133,78,1,5958.95
18067,9134,157,1,388.33
18068,9135,296,3,1010.66
18069,9135,171,1,2562.46
18070,9135,295,3,1678.98
18071,9136,227,1,6283.0
18072,9137,347,1,1715.48
18073,9137,167,1,2610.96
18074,9138,394,1,2072.58
18075,9139,14,1,1860.59
18076,9140,287,2,3306.2
18077,9141,296,1,1018.99
18078,9142,445,1,5531.02
18079,9143,338,1,4851.26
18080,9144,433,1,2830.79
18081,9145,163,1,1382.15
18082,9146,475,1,2111.84
18083,9146,165,1,330.61
18084,9147,50,2,3715.38
18085,9148,65,1,5886.67
18086,9148,195,5,1941.2
18087,9149,397,3,5242.04
18088,9149,407,3,4821.3
18089,9150,53,1,2012.85
18090,9151,158,1,3940.16
18091,9152,338,2,4936.53
18092,9152,350,1,2808.08
18093,9153,57,2,254.41
18094,9153,165,2,330.03
18095,9154,432,1,634.3
18096,9154,55,1,4099.61
18097,9155,50,1,3686.04
18098,9156,296,1,1011.88
18099,9157,65,1,5618.01
18100,9158,195,1,1991.07
18101,9158,108,1,3958.93
18102,9158,229,5,3520.47
18103,9158,463,1,3491.62
18104,9159,267,1,3184.33
18105,9159,5,1,662.0
18106,9160,4,1,3343.91
18107,9160,22,2,3404.2
18108,9160,52,2,676.62
18109,9161,151,1,5720.86
18110,9161,129,1,4214.35
18111,9161,4,3,3355.69
18112,9161,407,1,4694.51
18113,9162,57,1,254.67
18114,9162,467,2,2816.45
18115,9162,182,2,1814.57
18116,9162,22,1,3342.87
18117,9163,48,3,6769.72
18118,9163,83,2,4642.8
18119,9163,163,2,1315.53
18120,9163,381,2,914.33
18121,9164,296,1,1013.75
18122,9164,427,1,4915.41
18123,9165,166,1,3037.91
18124,9166,433,3,2977.86
18125,9166,12,3,6323.59
18126,9166,391,1,4697.56
18127,9167,296,2,981.21
18128,9167,433,1,3004.16
18129,9167,212,2,5551.13
18130,9167,286,1,4720.66
18131,9168,393,1,6166.83
18132,9169,45,1,2720.13
18133,9170,160,1,4707.94
18134,9170,422,1,6333.63
18135,9171,370,1,2677.98
18136,9171,427,3,4703.49
18137,9171,269,3,2476.08
18138,9172,498,1,4619.16
18139,9172,317,1,5557.0
18140,9172,493,3,613.91
18141,9172,407,1,4961.37
18142,9173,203,2,2469.02
18143,9174,112,1,4107.4
18144,9175,329,2,6383.86
18145,9175,458,1,1220.59
18146,9175,75,1,5384.64
18147,9175,286,1,4513.02
18148,9176,85,1,1458.4
18149,9177,290,5,3172.76
18150,9177,20,1,2781.83
18151,9177,407,1,4788.9
18152,9178,407,1,4700.21
18153,9178,421,1,2834.37
18154,9178,79,1,1541.53
18155,9179,90,1,5106.81
18156,9180,473,1,1311.79
18157,9181,464,3,2622.59
18158,9181,409,5,4177.19
18159,9181,125,3,347.81
18160,9181,478,2,1704.99
18161,9182,131,1,1873.42
18162,9183,416,1,446.62
18163,9183,130,1,3756.97
18164,9183,45,1,2644.41
18165,9183,149,5,1508.34
18166,9184,489,1,3417.69
18167,9184,487,1,88.95
18168,9185,148,3,1320.23
18169,9185,236,3,4266.36
18170,9185,445,1,5217.0
18171,9186,155,1,2146.37
18172,9186,45,3,2672.59
18173,9187,428,1,640.07
18174,9187,332,1,3979.35
18175,9188,497,1,5750.56
18176,9188,52,1,727.76
18177,9189,433,3,2939.96
18178,9189,50,1,3640.82
18179,9189,60,3,1531.07
18180,9189,4,2,3613.72
18181,9190,50,1,3922.57
18182,9190,195,1,1933.08
18183,9191,239,1,408.92
18184,9192,373,1,464.75
18185,9193,115,1,2824.52
18186,9193,27,2,3588.95
18187,9194,195,5,2005.7
18188,9195,433,1,2851.23
18189,9196,48,2,6699.92
18190,9196,265,2,3051.63
18191,9196,393,1,6416.78
18192,9196,44,1,6235.32
18193,9197,249,1,5964.73
18194,9197,391,5,4318.67
18195,9198,348,1,3071.02
18196,9199,52,2,698.35
18197,9199,84,1,3372.99
18198,9199,198,2,183.75
18199,9199,415,3,6275.8
18200,9200,462,1,1060.13
18201,9201,78,1,6429.49
18202,9202,433,1,2938.55
18203,9202,50,1,3898.81
18204,9202,195,3,1947.19
18205,9203,50,1,3896.08
18206,9203,258,1,1732.37
18207,9203,292,2,2179.66
18208,9204,120,3,1714.23
18209,9204,326,2,1148.18
18210,9204,79,2,1592.51
18211,9205,212,1,5279.18
18212,9205,230,1,5556.32
18213,9205,407,2,4625.02
18214,9206,58,1,2071.43
18215,9207,252,1,165.04
18216,9207,111,1,1131.03
18217,9208,273,1,5229.93
18218,9208,411,1,2132.82
18219,9208,249,5,5910.16
18220,9208,342,5,4818.93
18221,9209,369,5,2243.75
18222,9209,227,1,6054.55
18223,9209,108,1,4158.12
18224,9210,492,1,3236.59
18225,9210,391,1,4707.57
18226,9211,240,2,2786.47
18227,9211,98,1,368.79
18228,9211,19,1,3185.83
18229,9211,195,1,2099.97
18230,9212,249,1,6371.41
18231,9213,433,3,2931.68
18232,9213,450,1,4177.87
18233,9214,338,1,4983.73
18234,9214,226,1,3052.1
18235,9214,116,1,3442.3
18236,9214,252,2,174.18
18237,9215,330,1,4039.02
18238,9215,278,1,4943.39
18239,9216,359,3,2291.0
18240,9217,356,1,5748.58
18241,9218,50,1,3799.07
18242,9218,107,1,4663.95
18243,9219,458,3,1224.16
18244,9220,65,1,5613.12
18245,9221,296,1,988.61
18246,9221,301,1,2325.33
18247,9222,394,1,2127.74
18248,9223,496,2,1692.49
18249,9223,99,3,1926.17
18250,9223,336,1,2876.84
18251,9223,273,1,5287.58
18252,9224,432,2,615.49
18253,9224,351,2,5683.07
18254,9225,106,1,5541.65
18255,9226,226,1,3067.64
18256,9226,108,1,4151.01
18257,9226,398,2,5372.35
18258,9227,195,2,1958.8
18259,9227,391,2,4731.77
18260,9228,433,2,3041.93
18261,9228,474,1,3679.58
18262,9228,476,2,5860.85
18263,9229,65,1,5601.87
18264,9229,163,3,1431.95
18265,9229,249,1,5953.46
18266,9229,287,1,3183.63
18267,9230,462,1,1096.27
18268,9230,31,1,4505.33
18269,9231,296,3,1012.67
18270,9231,249,1,5879.92
18271,9231,99,1,1783.54
18272,9232,265,1,3039.41
18273,9233,354,2,6415.17
18274,9233,493,2,653.41
18275,9234,150,1,5874.05
18276,9235,329,1,5971.66
18277,9235,50,2,3857.91
18278,9235,171,2,2412.78
18279,9235,23,1,5297.45
18280,9236,296,3,971.82
18281,9236,439,1,5273.24
18282,9236,52,3,669.71
18283,9236,335,1,3521.81
18284,9237,345,1,589.62
18285,9237,50,1,3871.06
18286,9237,430,1,2013.03
18287,9238,230,1,5480.44
18288,9239,105,3,4299.28
18289,9239,315,2,676.57
18290,9239,20,2,2990.44
18291,9239,173,1,3733.7
18292,9240,65,1,5542.92
18293,9240,119,2,4568.63
18294,9240,199,3,4692.01
18295,9241,142,1,2498.55
18296,9241,398,2,5754.4
18297,9242,65,1,5626.34
18298,9243,65,1,5877.19
18299,9243,442,3,6183.16
18300,9243,119,1,4279.86
18301,9244,102,1,3340.09
18302,9244,295,1,1726.47
18303,9245,85,1,1524.34
18304,9246,427,1,4859.3
18305,9246,493,1,650.28
18306,9247,200,3,3225.66
18307,9247,78,2,6385.39
18308,9247,174,1,1835.44
18309,9247,391,1,4328.19
18310,9248,258,1,1809.88
18311,9249,234,3,1994.55
18312,9250,394,2,2043.0
18313,9251,50,2,3773.29
18314,9252,1,2,1263.25
18315,9252,158,1,3720.62
18316,9253,240,1,2736.22
18317,9253,411,3,2307.69
18318,9253,184,1,6218.23
18319,9254,458,1,1200.62
18320,9254,71,2,4067.32
18321,9255,301,1,2200.1
18322,9256,331,1,887.49
18323,9257,442,3,6059.75
18324,9257,267,3,3217.98
18325,9257,404,2,1599.56
18326,9258,407,2,4792.91
18327,9259,312,2,2291.8
18328,9260,220,1,5500.11
18329,9260,148,2,1309.51
18330,9261,387,1,1915.94
18331,9261,4,1,3330.98
18332,9261,149,1,1660.91
18333,9261,60,3,1533.69
18334,9262,398,1,5642.04
18335,9263,123,1,2938.74
18336,9263,142,3,2438.59
18337,9263,55,2,3922.43
18338,9264,60,1,1558.06
18339,9264,407,2,4745.7
18340,9265,64,5,1989.11
18341,9265,85,1,1575.37
18342,9266,145,2,461.68
18343,9266,433,3,2902.32
18344,9266,171,2,2452.71
18345,9267,337,1,5129.81
18346,9267,483,1,4688.08
18347,9268,483,1,4510.0
18348,9269,391,2,4508.21
18349,9270,22,1,3276.91
18350,9270,263,1,2862.29
18351,9271,67,1,4330.76
18352,9271,252,2,178.23
18353,9271,391,1,4439.14
18354,9272,353,1,339.5
18355,9273,65,2,5418.18
18356,9273,285,1,2654.53
18357,9273,433,2,2927.34
18358,9273,197,2,253.02
18359,9274,420,1,2247.44
18360,9275,450,2,4112.1
18361,9275,50,1,3608.7
18362,9276,4,3,3572.16
18363,9277,391,5,4363.55
18364,9278,50,1,3616.67
18365,9278,195,2,2090.84
18366,9279,195,1,1996.26
18367,9279,414,1,4109.88
18368,9280,450,3,4308.14
18369,9280,50,1,3570.27
18370,9281,257,2,1801.11
18371,9282,143,3,3438.08
18372,9282,25,3,4492.48
18373,9282,287,1,3401.14
18374,9283,50,2,3607.0
18375,9284,424,1,2981.03
18376,9284,37,1,155.61
18377,9284,407,1,4631.88
18378,9285,352,1,331.75
18379,9285,296,1,981.35
18380,9285,5,1,631.25
18381,9286,248,2,1594.08
18382,9286,459,2,5744.21
18383,9286,52,5,678.66
18384,9286,22,2,3500.53
18385,9287,433,3,3065.23
18386,9287,323,1,3093.42
18387,9287,29,1,5304.02
18388,9287,174,1,1879.39
18389,9288,428,3,646.71
18390,9288,270,1,3793.6
18391,9289,493,1,649.53
18392,9289,414,1,4119.26
18393,9289,359,2,2270.43
18394,9290,341,2,3499.85
18395,9291,65,1,5822.55
18396,9291,180,1,3629.16
18397,9291,108,3,3894.16
18398,9292,33,1,2836.24
18399,9293,349,1,4073.64
18400,9293,165,2,363.51
18401,9294,206,1,824.34
18402,9295,77,1,404.93
18403,9295,13,2,3918.63
18404,9295,295,2,1589.95
18405,9296,52,1,703.46
18406,9296,22,3,3475.24
18407,9296,143,1,3226.0
18408,9297,416,1,441.87
18409,9298,417,3,5411.15
18410,9298,227,3,5962.36
18411,9298,212,2,5067.21
18412,9299,314,1,2282.29
18413,9299,278,2,4825.05
18414,9300,489,1,3378.18
18415,9300,162,2,3526.47
18416,9301,163,1,1299.4
18417,9302,250,1,1724.72
18418,9302,227,5,5975.84
18419,9303,199,1,4902.82
18420,9304,40,3,4803.9
18421,9304,453,2,1000.91
18422,9305,211,3,4702.36
18423,9306,29,1,5293.97
18424,9307,329,1,6402.22
18425,9307,395,3,4728.25
18426,9307,342,1,4957.99
18427,9307,39,1,6530.52
18428,9308,391,3,4515.46
18429,9309,44,3,6640.11
18430,9310,344,1,5507.19
18431,9310,33,1,3019.33
18432,9310,131,2,1764.47
18433,9311,458,1,1147.79
18434,9311,50,2,3671.4
18435,9312,163,5,1391.6
18436,9312,68,1,1351.07
18437,9313,384,2,4234.76
18438,9313,388,1,5032.94
18439,9314,158,1,3606.92
18440,9315,65,3,5556.61
18441,9315,50,1,3673.59
18442,9316,34,1,5836.74
18443,9316,171,2,2400.11
18444,9317,165,5,330.53
18445,9318,496,1,1610.72
18446,9318,476,1,5398.05
18447,9318,333,2,6505.01
18448,9319,102,1,3435.86
18449,9319,70,3,2464.33
18450,9320,50,3,3715.44
18451,9321,450,3,3927.89
18452,9321,27,2,3762.89
18453,9322,291,2,2365.23
18454,9322,4,1,3560.36
18455,9322,227,1,6054.21
18456,9323,141,1,3235.4
18457,9324,50,1,3670.35
18458,9324,427,1,4709.62
18459,9324,373,3,463.63
18460,9324,54,2,335.41
18461,9325,265,1,3011.01
18462,9325,283,1,5053.0
18463,9325,60,1,1610.48
18464,9326,115,2,2885.89
18465,9327,295,1,1589.09
18466,9328,108,5,4058.74
18467,9328,434,1,3051.78
18468,9328,52,1,674.07
18469,9328,278,1,5109.91
18470,9329,85,1,1535.55
18471,9329,103,2,6027.34
18472,9330,272,1,2836.31
18473,9330,164,1,5210.03
18474,9330,165,1,363.23
18475,9331,433,3,3141.19
18476,9331,454,1,589.66
18477,9332,289,2,3929.09
18478,9332,314,2,2366.15
18479,9333,489,1,3406.14
18480,9334,31,2,4286.13
18481,9335,249,3,6325.95
18482,9335,174,1,1843.98
18483,9336,427,2,4795.88
18484,9336,390,2,2756.23
18485,9337,316,1,716.14
18486,9338,50,1,3638.14
18487,9339,151,3,5829.2
18488,9340,73,2,5164.51
18489,9340,391,1,4397.08
18490,9341,230,1,5291.44
18491,9342,37,1,155.81
18492,9342,414,1,4240.0
18493,9343,64,1,1954.04
18494,9343,277,1,2676.65
18495,9344,208,2,2170.8
18496,9344,16,1,637.65
18497,9344,219,5,2523.84
18498,9344,119,1,4711.04
18499,9345,227,2,5808.63
18500,9345,52,3,676.67
18501,9345,493,1,653.49
18502,9346,407,1,4646.89
18503,9347,65,5,5572.55
18504,9347,398,1,5736.25
18505,9347,318,5,5151.0
18506,9348,160,1,4903.03
18507,9348,165,1,339.56
