PaymentID,OrderID,PaymentDate,PaymentMethod,Amount
9568,10622,2024-09-28 19:00:00,Card,16621.46
9569,10623,2023-09-09 21:00:00,Wallet,350.6
9570,10624,2024-07-21 13:00:00,Card,3566.29
9571,10625,2024-01-30 09:00:00,UPI,3368.73
9572,10626,2023-05-28 21:00:00,UPI,5330.12
9573,10627,2023-09-04 13:00:00,NetBanking,9731.51
9574,10628,2023-07-03 21:00:00,Cash,13960.17
9575,10629,2023-05-30 09:00:00,UPI,23694.35
9576,10630,2023-11-02 20:00:00,Card,5550.44
9577,10631,2023-04-04 13:00:00,Cash,4359.29
9578,10632,2024-09-26 18:00:00,Cash,9138.66
9579,10633,2024-03-20 13:00:00,Card,3631.37
9580,10634,2023-05-23 13:00:00,Card,15729.85
9581,10635,2024-04-11 09:00:00,UPI,692.99
9582,10636,2024-11-23 12:00:00,UPI,5672.07
9583,10637,2024-08-02 10:00:00,UPI,9860.91
9584,10638,2024-08-08 14:00:00,UPI,9463.87
9585,10639,2024-12-11 19:00:00,Card,3904.55
9586,10640,2023-11-07 14:00:00,Card,13198.86
9587,10641,2023-02-27 17:00:00,NetBanking,21899.48
9588,10642,2024-08-02 19:00:00,Card,176.5
9589,10643,2023-07-15 16:00:00,Card,7971.94
9590,10644,2024-03-15 10:00:00,UPI,9633.18
9591,10645,2024-06-24 16:00:00,UPI,13180.77
9592,10646,2023-11-12 17:00:00,UPI,36989.69
9593,10647,2023-08-01 14:00:00,Wallet,13157.21
9594,10648,2024-12-22 12:00:00,Card,12238.12
9595,10649,2024-01-15 17:00:00,Card,13226.31
9596,10650,2023-07-12 20:00:00,Card,29217.09
9597,10651,2023-11-17 14:00:00,UPI,17229.1
9598,10652,2023-10-09 13:00:00,Card,3674.67
9599,10654,2024-09-29 14:00:00,Wallet,553.88
9600,10655,2023-08-06 20:00:00,Cash,5257.02
9601,10657,2024-05-13 11:00:00,Cash,14688.82
9602,10658,2023-08-28 12:00:00,UPI,17581.71
9603,10659,2024-01-01 13:00:00,UPI,15013.51
9604,10660,2023-03-17 15:00:00,Card,7591.9
9605,10661,2024-01-16 21:00:00,UPI,3895.34
9606,10662,2024-11-06 17:00:00,UPI,8290.74
9607,10663,2024-03-16 15:00:00,Wallet,15324.48
9608,10664,2024-01-21 10:00:00,Card,7298.58
9609,10665,2024-01-08 10:00:00,UPI,3567.0
9610,10667,2024-09-04 19:00:00,Card,6641.44
9611,10668,2024-12-14 20:00:00,UPI,17590.63
9612,10669,2024-08-27 13:00:00,Cash,3115.53
9613,10670,2023-11-30 09:00:00,UPI,737.65
9614,10671,2023-10-28 09:00:00,Card,2980.23
9615,10672,2023-01-31 09:00:00,UPI,36877.24
9616,10673,2023-08-16 11:00:00,Cash,18036.87
9617,10674,2023-12-05 09:00:00,NetBanking,6823.4
9618,10675,2023-12-09 21:00:00,NetBanking,6221.55
9619,10676,2023-10-02 16:00:00,Card,18306.0
9620,10677,2024-02-28 10:00:00,Card,14793.69
9621,10678,2023-07-21 19:00:00,UPI,3921.66
9622,10679,2024-10-24 21:00:00,Wallet,46578.11
9623,10680,2024-01-23 11:00:00,Card,2226.04
9624,10681,2023-06-19 17:00:00,Wallet,10100.02
9625,10682,2023-03-25 21:00:00,Card,43710.18
9626,10683,2024-02-18 10:00:00,Cash,19854.02
9627,10684,2024-10-24 10:00:00,Cash,7649.99
9628,10685,2024-01-12 20:00:00,UPI,4903.61
9629,10689,2024-08-29 18:00:00,Cash,8224.78
9630,10690,2023-05-06 13:00:00,Cash,11269.58
9631,10691,2023-01-05 19:00:00,UPI,13255.36
9632,10692,2024-01-04 14:00:00,Cash,8493.19
9633,10693,2023-03-23 20:00:00,Wallet,9021.61
9634,10695,2024-04-14 13:00:00,Wallet,1803.36
9635,10696,2023-08-22 10:00:00,UPI,16150.14
9636,10697,2024-08-13 21:00:00,UPI,23196.92
9637,10699,2023-07-18 18:00:00,UPI,5410.07
9638,10700,2024-05-29 09:00:00,NetBanking,10856.83
9639,10701,2024-10-18 09:00:00,UPI,1876.59
9640,10702,2023-06-09 11:00:00,UPI,21073.29
9641,10703,2024-07-31 09:00:00,UPI,9493.35
9642,10704,2023-05-17 17:00:00,UPI,729.1
9643,10705,2023-02-12 15:00:00,NetBanking,3229.32
9644,10706,2023-09-06 14:00:00,Cash,24888.27
9645,10708,2024-10-27 13:00:00,Card,11138.37
9646,10709,2023-07-05 16:00:00,Cash,10417.07
9647,10710,2024-12-17 21:00:00,NetBanking,5925.03
9648,10711,2024-10-09 09:00:00,UPI,16331.61
9649,10712,2023-11-09 13:00:00,Wallet,15062.57
9650,10714,2023-05-25 12:00:00,NetBanking,7564.4
9651,10715,2024-12-08 15:00:00,UPI,19170.37
9652,10716,2023-08-15 19:00:00,Card,8685.88
9653,10717,2023-02-03 15:00:00,UPI,18582.0
9654,10718,2023-03-14 21:00:00,NetBanking,5148.75
9655,10719,2023-09-29 11:00:00,Card,11032.77
9656,10720,2023-10-07 11:00:00,Card,3793.21
9657,10722,2024-12-29 17:00:00,UPI,2944.72
9658,10723,2023-02-20 19:00:00,UPI,23773.1
9659,10724,2024-04-04 09:00:00,Wallet,9920.79
9660,10726,2023-01-30 12:00:00,Cash,27975.07
9661,10727,2023-07-01 10:00:00,Card,839.32
9662,10728,2023-11-04 12:00:00,Wallet,4768.65
9663,10729,2023-12-27 21:00:00,Card,16271.93
9664,10730,2024-03-20 21:00:00,UPI,10825.0
9665,10731,2023-07-09 15:00:00,Card,25593.46
9666,10732,2023-08-12 14:00:00,Card,409.97
9667,10733,2024-10-18 17:00:00,NetBanking,2539.15
9668,10734,2024-08-17 20:00:00,NetBanking,2771.3
9669,10735,2024-03-13 13:00:00,UPI,4909.64
9670,10736,2023-07-24 21:00:00,UPI,8538.73
9671,10737,2023-08-26 20:00:00,UPI,41378.7
9672,10738,2024-01-31 15:00:00,Cash,7944.71
9673,10739,2023-01-11 20:00:00,UPI,9884.18
9674,10740,2024-06-14 13:00:00,Cash,975.43
9675,10741,2023-11-30 18:00:00,NetBanking,7442.94
9676,10742,2024-10-09 18:00:00,Card,1660.47
9677,10743,2023-12-04 20:00:00,NetBanking,9127.6
9678,10744,2023-01-05 19:00:00,Cash,1357.65
9679,10745,2023-01-02 12:00:00,Wallet,6942.82
9680,10746,2023-07-29 15:00:00,Card,11438.18
9681,10747,2023-08-18 16:00:00,UPI,24862.0
9682,10748,2023-12-07 17:00:00,UPI,4619.36
9683,10749,2023-05-28 09:00:00,UPI,40949.95
9684,10750,2023-01-23 13:00:00,NetBanking,14504.41
9685,10751,2023-10-17 11:00:00,UPI,10938.88
9686,10752,2024-02-12 14:00:00,UPI,15063.48
9687,10753,2023-06-01 18:00:00,Card,3723.94
9688,10754,2024-10-12 16:00:00,NetBanking,32427.73
9689,10756,2024-07-16 13:00:00,Card,3605.58
9690,10757,2023-01-03 20:00:00,Card,19208.7
9691,10758,2024-10-30 20:00:00,Card,12977.31
9692,10759,2024-05-21 18:00:00,UPI,15493.3
9693,10760,2024-08-29 20:00:00,UPI,3821.57
9694,10761,2023-10-10 15:00:00,UPI,4601.06
9695,10762,2023-03-30 09:00:00,Cash,2074.72
9696,10763,2024-05-23 16:00:00,UPI,10907.45
9697,10764,2023-12-15 10:00:00,Cash,15249.93
9698,10765,2023-11-07 10:00:00,Card,28490.53
9699,10767,2023-05-14 11:00:00,Cash,673.56
9700,10768,2023-12-16 13:00:00,Cash,11218.44
9701,10769,2023-03-28 20:00:00,UPI,5473.23
9702,10770,2024-12-13 09:00:00,Card,6623.11
9703,10771,2023-10-20 15:00:00,UPI,10737.73
9704,10772,2023-11-15 16:00:00,Cash,7764.22
9705,10773,2023-08-02 15:00:00,Wallet,9533.96
9706,10774,2023-09-10 15:00:00,NetBanking,1995.26
9707,10775,2024-11-27 20:00:00,UPI,8049.04
9708,10776,2023-04-07 18:00:00,Card,33826.24
9709,10778,2024-07-17 21:00:00,UPI,669.25
9710,10779,2024-10-18 16:00:00,UPI,17430.18
9711,10780,2023-11-16 18:00:00,Card,10076.66
9712,10781,2024-04-12 15:00:00,UPI,10074.62
9713,10782,2023-11-28 11:00:00,Card,13781.51
9714,10783,2024-03-22 20:00:00,Card,5781.35
9715,10784,2024-03-23 13:00:00,Card,6773.06
9716,10785,2024-12-09 19:00:00,Card,27023.14
9717,10786,2023-10-19 12:00:00,Wallet,5152.56
9718,10787,2023-03-16 10:00:00,Card,4608.3
9719,10788,2023-05-16 18:00:00,UPI,18487.64
9720,10789,2024-07-30 14:00:00,Card,49947.03
9721,10790,2024-10-31 14:00:00,UPI,14793.21
9722,10791,2023-04-22 13:00:00,Card,5470.81
9723,10792,2023-03-27 10:00:00,Card,9655.44
9724,10793,2023-01-14 20:00:00,UPI,17597.37
9725,10794,2024-03-29 12:00:00,UPI,41071.98
9726,10795,2023-06-16 15:00:00,Card,4572.28
9727,10796,2023-10-25 11:00:00,UPI,19540.62
9728,10797,2023-05-07 19:00:00,Cash,18372.09
9729,10798,2023-12-01 18:00:00,UPI,11443.73
9730,10799,2024-09-04 16:00:00,Card,10566.26
9731,10800,2023-10-26 17:00:00,UPI,3715.47
9732,10802,2023-04-02 10:00:00,UPI,27089.43
9733,10803,2024-10-10 12:00:00,Card,20899.62
9734,10805,2024-08-28 17:00:00,UPI,5654.41
9735,10806,2023-05-21 10:00:00,Card,7590.38
9736,10807,2023-08-17 16:00:00,UPI,6878.98
9737,10808,2023-10-27 11:00:00,Cash,12137.22
9738,10809,2024-12-02 11:00:00,UPI,14280.47
9739,10810,2024-11-05 12:00:00,Card,29485.18
9740,10811,2023-10-16 20:00:00,UPI,10030.76
9741,10812,2023-12-22 09:00:00,NetBanking,19575.54
9742,10813,2023-05-05 16:00:00,UPI,6090.85
9743,10814,2023-05-29 17:00:00,UPI,31833.88
9744,10816,2024-12-20 14:00:00,UPI,32925.61
9745,10817,2024-02-02 13:00:00,Cash,9230.97
9746,10818,2024-04-02 20:00:00,Card,11217.22
9747,10819,2024-07-29 11:00:00,UPI,55559.91
9748,10820,2023-03-17 09:00:00,Card,8909.84
9749,10821,2023-09-25 20:00:00,NetBanking,14404.77
9750,10822,2024-02-12 19:00:00,NetBanking,22647.66
9751,10823,2023-08-30 15:00:00,UPI,24493.34
9752,10824,2023-07-20 14:00:00,UPI,9149.49
9753,10825,2023-12-15 13:00:00,UPI,8350.14
9754,10826,2024-09-16 13:00:00,Card,36898.83
9755,10828,2024-09-12 12:00:00,Cash,1869.21
9756,10830,2023-08-10 12:00:00,UPI,2745.01
9757,10831,2023-04-12 20:00:00,UPI,3328.01
9758,10832,2024-12-22 15:00:00,UPI,14451.8
9759,10833,2024-09-20 16:00:00,Card,18531.66
9760,10834,2023-06-24 10:00:00,UPI,3911.21
9761,10835,2023-09-01 16:00:00,UPI,30242.2
9762,10836,2024-06-23 21:00:00,Card,26571.21
9763,10837,2023-02-08 16:00:00,NetBanking,4840.95
9764,10838,2023-07-22 19:00:00,Cash,20645.98
9765,10839,2023-03-15 18:00:00,UPI,20333.1
9766,10840,2024-02-19 13:00:00,Card,1991.78
9767,10841,2024-04-23 12:00:00,Card,4766.35
9768,10842,2024-02-07 20:00:00,Wallet,8654.6
9769,10844,2023-09-11 19:00:00,Card,9914.06
9770,10845,2024-11-17 11:00:00,UPI,1656.92
9771,10846,2023-05-07 17:00:00,Cash,17295.45
9772,10847,2024-05-03 10:00:00,UPI,11082.5
9773,10848,2024-02-11 14:00:00,Card,36761.36
9774,10849,2023-11-18 09:00:00,UPI,2589.1
9775,10850,2024-10-26 15:00:00,Card,7432.95
9776,10851,2024-09-04 10:00:00,Card,21485.46
9777,10852,2024-04-03 12:00:00,Card,2723.9
9778,10853,2024-10-05 10:00:00,Card,6040.32
9779,10854,2024-12-22 17:00:00,Cash,8056.48
9780,10855,2024-08-31 20:00:00,Card,12701.91
9781,10856,2023-10-24 11:00:00,UPI,1720.34
9782,10857,2024-01-22 20:00:00,Card,4513.78
9783,10858,2024-07-13 19:00:00,Card,15145.59
9784,10859,2023-11-14 09:00:00,NetBanking,5728.72
9785,10860,2023-02-24 21:00:00,Cash,13017.13
9786,10861,2024-11-20 09:00:00,Card,11669.87
9787,10863,2023-03-12 19:00:00,Cash,24735.98
9788,10864,2024-12-21 12:00:00,UPI,10063.73
9789,10865,2024-03-22 18:00:00,Wallet,3588.66
9790,10866,2023-11-19 20:00:00,UPI,1201.46
9791,10867,2023-08-02 12:00:00,Cash,13807.49
9792,10868,2023-11-04 15:00:00,Card,4632.06
9793,10869,2023-01-16 20:00:00,Card,23939.19
9794,10870,2024-01-30 12:00:00,UPI,11356.14
9795,10871,2023-02-06 17:00:00,Cash,17098.02
9796,10872,2023-08-25 13:00:00,Card,4363.92
9797,10873,2024-12-29 17:00:00,UPI,7038.14
9798,10874,2024-03-31 18:00:00,UPI,4594.98
9799,10875,2023-07-05 16:00:00,Cash,14208.76
9800,10876,2024-07-05 14:00:00,Card,11682.54
9801,10877,2024-07-05 18:00:00,UPI,16722.23
9802,10879,2024-03-29 19:00:00,Card,6293.09
9803,10880,2023-12-30 12:00:00,Cash,20601.14
9804,10881,2024-11-14 15:00:00,UPI,2428.37
9805,10883,2024-04-28 09:00:00,Wallet,24847.38
9806,10884,2023-03-26 13:00:00,UPI,5072.27
9807,10885,2023-02-06 18:00:00,Card,7358.29
9808,10887,2024-07-02 18:00:00,UPI,3445.44
9809,10888,2023-12-15 11:00:00,UPI,11823.39
9810,10889,2024-11-30 21:00:00,Card,5197.93
9811,10890,2024-04-22 13:00:00,Cash,10900.68
9812,10891,2024-08-23 19:00:00,Cash,32444.5
9813,10893,2024-06-03 18:00:00,Card,11254.06
9814,10894,2024-10-10 15:00:00,UPI,3223.22
9815,10895,2024-04-30 16:00:00,Cash,11249.34
9816,10896,2024-06-13 17:00:00,Card,4717.12
9817,10898,2024-12-25 20:00:00,Card,11238.38
9818,10899,2023-12-25 13:00:00,Card,27808.87
9819,10900,2023-11-14 14:00:00,UPI,17353.75
9820,10903,2024-12-04 16:00:00,UPI,17503.08
9821,10904,2024-01-10 21:00:00,UPI,2149.04
9822,10905,2024-11-23 13:00:00,UPI,10347.63
9823,10906,2023-09-08 18:00:00,UPI,13518.17
9824,10907,2023-01-22 18:00:00,NetBanking,5877.74
9825,10908,2024-12-28 21:00:00,Card,11751.2
9826,10909,2024-10-29 15:00:00,NetBanking,25581.13
9827,10910,2024-03-29 18:00:00,UPI,21338.11
9828,10911,2024-06-21 16:00:00,Wallet,28793.49
9829,10912,2023-01-29 13:00:00,UPI,12933.35
9830,10913,2023-06-01 18:00:00,UPI,10205.21
9831,10914,2024-10-25 18:00:00,Cash,15813.88
9832,10915,2024-09-10 14:00:00,NetBanking,32340.35
9833,10916,2023-03-20 12:00:00,Wallet,38043.02
9834,10917,2023-04-25 21:00:00,Card,9797.31
9835,10918,2024-11-11 20:00:00,UPI,4328.1
9836,10919,2024-03-17 12:00:00,Card,1987.25
9837,10920,2024-08-30 19:00:00,UPI,7174.51
9838,10921,2023-05-18 20:00:00,UPI,24998.92
9839,10922,2024-09-10 17:00:00,Wallet,5174.14
9840,10923,2023-08-13 21:00:00,Cash,3316.88
9841,10924,2023-12-29 11:00:00,NetBanking,24828.55
9842,10925,2024-07-03 21:00:00,UPI,28981.25
9843,10926,2023-03-29 18:00:00,Card,11161.56
9844,10927,2024-01-21 09:00:00,Card,7383.58
9845,10928,2024-10-16 17:00:00,NetBanking,25163.36
9846,10929,2023-08-15 12:00:00,UPI,11725.9
9847,10930,2023-05-07 20:00:00,Wallet,22999.09
9848,10931,2024-09-18 20:00:00,UPI,1518.55
9849,10932,2024-10-01 17:00:00,UPI,17677.72
9850,10933,2023-10-30 09:00:00,Card,5823.64
9851,10934,2024-09-20 10:00:00,Card,46287.12
9852,10935,2024-11-10 11:00:00,UPI,20778.67
9853,10936,2023-08-07 13:00:00,Card,1529.86
9854,10937,2023-12-23 20:00:00,NetBanking,4541.53
9855,10938,2024-01-09 09:00:00,UPI,981.33
9856,10939,2024-05-30 18:00:00,Cash,5174.26
9857,10940,2023-01-13 12:00:00,Cash,22085.14
9858,10941,2024-12-04 21:00:00,UPI,1987.88
9859,10942,2024-10-28 19:00:00,UPI,4936.17
9860,10943,2024-11-03 19:00:00,Cash,15327.34
9861,10944,2023-09-02 15:00:00,Card,30281.54
9862,10945,2023-12-25 21:00:00,UPI,15088.02
9863,10946,2024-11-01 15:00:00,Card,5222.82
9864,10947,2023-11-05 12:00:00,Wallet,2757.6
9865,10949,2024-12-02 10:00:00,Card,32869.06
9866,10950,2023-09-23 18:00:00,NetBanking,18872.63
9867,10951,2023-04-14 18:00:00,Card,786.6
9868,10952,2024-07-18 11:00:00,UPI,27054.78
9869,10953,2023-11-18 16:00:00,UPI,11735.73
9870,10954,2024-05-04 15:00:00,UPI,4274.48
9871,10955,2023-10-09 10:00:00,UPI,5731.11
9872,10957,2024-04-27 21:00:00,UPI,3421.1
9873,10958,2023-12-19 15:00:00,Card,9022.59
9874,10959,2023-08-14 13:00:00,Cash,3586.75
9875,10960,2023-02-22 17:00:00,NetBanking,25379.26
9876,10961,2023-12-06 16:00:00,UPI,3755.69
9877,10962,2024-04-17 15:00:00,Cash,12286.26
9878,10963,2024-06-27 09:00:00,Card,4037.44
9879,10964,2023-09-17 13:00:00,UPI,7410.24
9880,10965,2024-03-14 09:00:00,Card,25399.04
9881,10966,2024-09-18 18:00:00,Wallet,10218.24
9882,10967,2023-06-01 16:00:00,UPI,3218.24
9883,10968,2024-08-23 13:00:00,UPI,11477.62
9884,10969,2023-10-19 19:00:00,Card,1795.44
9885,10970,2023-03-22 15:00:00,Card,4616.18
9886,10971,2024-02-02 17:00:00,Cash,1014.76
9887,10972,2024-03-10 19:00:00,Cash,3247.11
9888,10973,2023-01-03 20:00:00,Card,20039.37
9889,10974,2024-12-12 11:00:00,Card,4769.55
9890,10975,2024-12-21 16:00:00,NetBanking,9600.51
9891,10976,2023-07-07 21:00:00,UPI,40509.8
9892,10977,2024-11-17 09:00:00,UPI,3026.3
9893,10978,2024-12-21 10:00:00,Card,6729.39
9894,10980,2023-09-24 16:00:00,Card,12389.24
9895,10981,2024-05-10 18:00:00,Cash,16857.76
9896,10984,2024-11-04 18:00:00,NetBanking,10485.45
9897,10985,2023-05-26 17:00:00,UPI,22785.88
9898,10986,2024-01-26 15:00:00,UPI,3641.29
9899,10987,2023-03-15 20:00:00,NetBanking,6318.7
9900,10988,2024-01-24 13:00:00,Card,15281.27
9901,10989,2023-11-12 18:00:00,UPI,5593.48
9902,10990,2024-04-18 11:00:00,Wallet,22724.24
9903,10991,2024-07-21 11:00:00,Card,13183.08
9904,10992,2024-02-02 18:00:00,Cash,14678.7
9905,10993,2023-07-21 20:00:00,UPI,24425.53
9906,10994,2024-04-25 11:00:00,Cash,3401.25
9907,10996,2024-05-11 20:00:00,Card,12024.49
9908,10997,2024-08-19 09:00:00,UPI,5801.06
9909,10998,2024-11-12 14:00:00,Card,9650.11
9910,10999,2023-06-18 09:00:00,NetBanking,19669.84
9911,11000,2023-02-22 17:00:00,UPI,15018.99
9912,11001,2023-07-09 11:00:00,Card,4263.49
9913,11002,2024-02-07 12:00:00,Wallet,3287.66
9914,11003,2024-08-31 14:00:00,Cash,9308.4
9915,11004,2024-12-11 16:00:00,UPI,24160.27
9916,11006,2023-04-29 20:00:00,NetBanking,5064.79
9917,11007,2024-09-13 16:00:00,Card,3522.28
9918,11008,2024-07-18 17:00:00,UPI,22037.21
9919,11009,2023-09-14 12:00:00,Card,11900.86
9920,11010,2023-12-10 18:00:00,Cash,26256.43
9921,11011,2024-12-31 19:00:00,UPI,58198.61
9922,11012,2024-10-18 19:00:00,Card,17978.84
9923,11013,2024-11-30 21:00:00,UPI,21232.28
9924,11014,2024-10-09 14:00:00,UPI,3876.95
9925,11015,2023-09-28 16:00:00,Wallet,7196.27
9926,11016,2024-09-07 12:00:00,Cash,11887.02
9927,11017,2023-02-27 11:00:00,Card,15994.59
9928,11018,2023-04-30 15:00:00,UPI,24945.26
9929,11019,2023-09-01 19:00:00,UPI,17704.41
9930,11020,2023-11-01 19:00:00,UPI,28304.46
9931,11021,2024-02-26 11:00:00,UPI,8398.98
9932,11022,2024-11-13 21:00:00,Wallet,14910.69
9933,11023,2023-05-09 13:00:00,Card,38525.13
9934,11024,2024-04-08 09:00:00,UPI,2930.22
9935,11025,2024-11-29 13:00:00,UPI,10039.41
9936,11026,2023-11-13 12:00:00,UPI,950.74
9937,11028,2023-02-07 19:00:00,Card,3275.87
9938,11030,2024-12-28 13:00:00,Card,7549.72
9939,11031,2023-06-03 21:00:00,Cash,4716.08
9940,11032,2023-09-02 10:00:00,Card,928.08
9941,11033,2024-07-16 21:00:00,UPI,9892.75
9942,11035,2023-01-18 18:00:00,Cash,995.9
9943,11036,2023-12-03 14:00:00,UPI,18854.03
9944,11037,2023-03-26 17:00:00,Cash,5684.46
9945,11038,2023-03-17 19:00:00,Card,20952.09
9946,11040,2024-04-29 12:00:00,Card,2991.29
9947,11041,2024-06-21 16:00:00,UPI,1669.57
9948,11042,2023-10-01 12:00:00,UPI,16910.0
9949,11043,2024-07-04 18:00:00,UPI,10799.26
9950,11044,2024-11-11 16:00:00,UPI,13953.22
9951,11047,2023-04-09 13:00:00,UPI,10000.85
9952,11048,2024-11-03 14:00:00,UPI,4267.76
9953,11050,2023-09-05 14:00:00,Card,8872.48
9954,11051,2023-01-15 20:00:00,Card,8492.98
9955,11052,2023-08-09 20:00:00,Cash,3650.9
9956,11053,2023-05-10 14:00:00,UPI,25378.36
9957,11054,2024-03-25 12:00:00,Card,3117.96
9958,11055,2023-03-31 20:00:00,Wallet,4690.39
9959,11058,2023-06-27 19:00:00,Card,16919.89
9960,11059,2024-09-29 09:00:00,NetBanking,4716.53
9961,11060,2023-09-17 14:00:00,Card,7558.11
9962,11061,2023-05-30 16:00:00,Cash,4858.64
9963,11062,2024-01-08 16:00:00,UPI,14652.47
9964,11063,2023-03-12 20:00:00,Card,28339.29
9965,11064,2023-11-10 19:00:00,UPI,1396.01
9966,11065,2024-02-19 16:00:00,UPI,347.48
9967,11066,2024-03-29 09:00:00,Card,5738.03
9968,11067,2023-07-26 13:00:00,Wallet,31848.98
9969,11068,2024-05-04 20:00:00,UPI,4268.44
9970,11069,2024-12-28 11:00:00,UPI,11260.61
9971,11070,2024-09-17 14:00:00,Cash,24307.72
9972,11071,2024-12-27 11:00:00,UPI,2534.34
9973,11072,2024-10-11 17:00:00,Card,3001.54
9974,11073,2024-05-19 21:00:00,NetBanking,42021.3
9975,11074,2023-05-05 14:00:00,UPI,11829.54
9976,11075,2023-11-15 15:00:00,NetBanking,14462.44
9977,11076,2024-07-11 16:00:00,Card,2460.03
9978,11077,2024-02-19 12:00:00,Cash,24684.0
9979,11078,2024-09-23 15:00:00,Cash,3749.14
9980,11079,2023-04-12 17:00:00,Card,5446.07
9981,11080,2024-05-10 19:00:00,Cash,32929.58
9982,11081,2024-10-14 13:00:00,Card,2960.81
9983,11082,2023-01-06 11:00:00,UPI,9295.28
9984,11083,2023-02-28 14:00:00,UPI,2919.71
9985,11084,2024-10-11 15:00:00,Card,29591.24
9986,11085,2024-01-01 15:00:00,Cash,28940.08
9987,11086,2024-10-29 20:00:00,Cash,21326.68
9988,11087,2023-01-11 09:00:00,Card,21029.21
9989,11088,2023-11-22 10:00:00,Wallet,1474.82
9990,11089,2024-12-01 09:00:00,UPI,9783.98
9991,11090,2024-07-17 19:00:00,NetBanking,13346.72
9992,11091,2024-04-29 09:00:00,NetBanking,5234.07
9993,11092,2023-05-24 11:00:00,UPI,5710.25
9994,11093,2023-08-28 11:00:00,Card,8296.66
9995,11094,2024-10-30 09:00:00,NetBanking,30758.81
9996,11095,2023-06-09 15:00:00,Card,42227.82
9997,11097,2024-04-26 15:00:00,UPI,3857.09
9998,11098,2024-04-05 20:00:00,UPI,7840.04
9999,11099,2023-11-27 20:00:00,Card,14418.03
10000,11100,2024-02-26 16:00:00,UPI,16389.56
10001,11101,2024-11-13 21:00:00,Cash,13991.54
10002,11102,2023-10-22 20:00:00,Card,656.48
10003,11103,2024-05-20 16:00:00,UPI,1779.0
10004,11104,2023-04-14 17:00:00,Card,1618.22
10005,11105,2023-09-18 20:00:00,UPI,11104.14
10006,11107,2023-11-30 09:00:00,UPI,14936.32
10007,11108,2023-10-11 21:00:00,UPI,4976.65
10008,11109,2023-04-22 17:00:00,Card,856.08
10009,11110,2024-02-21 16:00:00,UPI,1760.05
10010,11111,2023-05-15 21:00:00,UPI,11276.9
10011,11112,2024-03-02 18:00:00,Wallet,28009.78
10012,11114,2024-05-29 13:00:00,Cash,15994.83
10013,11115,2023-04-26 11:00:00,UPI,4633.15
10014,11116,2024-10-07 13:00:00,UPI,10840.14
10015,11117,2023-02-08 10:00:00,UPI,21021.33
10016,11118,2023-02-27 20:00:00,Cash,15347.53
10017,11119,2024-05-05 15:00:00,Card,22191.98
10018,11120,2024-08-09 15:00:00,UPI,19128.21
10019,11121,2023-11-26 12:00:00,Card,15892.67
10020,11122,2023-04-20 17:00:00,NetBanking,37436.71
10021,11123,2024-03-03 21:00:00,Cash,22230.47
10022,11124,2023-10-23 13:00:00,NetBanking,21204.29
10023,11125,2024-04-07 15:00:00,Cash,878.34
10024,11126,2023-03-07 19:00:00,UPI,6201.78
10025,11127,2024-05-22 16:00:00,NetBanking,11269.45
10026,11128,2023-05-07 21:00:00,Card,9823.5
10027,11130,2024-08-04 11:00:00,Card,7433.7
10028,11131,2023-03-28 12:00:00,Cash,23234.9
10029,11132,2023-06-26 15:00:00,Cash,174.38
10030,11133,2023-11-25 12:00:00,UPI,9506.4
10031,11134,2023-04-22 19:00:00,UPI,1985.53
10032,11135,2023-08-27 15:00:00,Card,11842.8
10033,11136,2023-10-14 13:00:00,Card,2500.43
10034,11137,2024-09-28 21:00:00,Card,2215.88
10035,11138,2024-11-16 10:00:00,UPI,2312.94
10036,11139,2023-01-22 18:00:00,NetBanking,4554.07
10037,11140,2024-05-11 18:00:00,UPI,3905.37
10038,11141,2024-02-20 18:00:00,UPI,32859.35
10039,11142,2024-09-28 19:00:00,NetBanking,8640.62
10040,11143,2024-11-27 17:00:00,UPI,8335.26
10041,11144,2024-01-11 14:00:00,UPI,8905.32
10042,11145,2023-12-19 19:00:00,Cash,10421.87
10043,11146,2023-10-15 09:00:00,NetBanking,12162.47
10044,11148,2023-05-22 13:00:00,UPI,39706.78
10045,11149,2023-11-30 20:00:00,Card,12789.94
10046,11151,2024-01-22 12:00:00,UPI,19174.7
10047,11152,2023-01-29 20:00:00,UPI,38037.85
10048,11153,2024-05-12 18:00:00,UPI,17491.97
10049,11154,2023-02-13 12:00:00,UPI,388.18
10050,11155,2023-04-09 10:00:00,UPI,13614.9
10051,11157,2023-02-01 20:00:00,NetBanking,4043.6
10052,11158,2023-06-18 09:00:00,Cash,3467.68
10053,11159,2023-07-11 20:00:00,Cash,21882.58
10054,11160,2024-10-09 21:00:00,NetBanking,13626.96
10055,11161,2024-02-27 21:00:00,Card,4243.23
10056,11162,2023-11-29 14:00:00,UPI,13143.67
10057,11163,2024-09-21 18:00:00,UPI,9924.66
10058,11164,2023-01-05 19:00:00,Card,38107.25
10059,11165,2023-10-10 15:00:00,Card,6094.56
10060,11166,2023-09-11 16:00:00,Card,5451.95
10061,11167,2024-10-16 14:00:00,NetBanking,23129.83
10062,11168,2023-03-08 14:00:00,UPI,2376.05
10063,11169,2024-05-23 12:00:00,Wallet,2134.39
10064,11170,2024-03-31 20:00:00,NetBanking,6692.9
10065,11171,2024-03-10 16:00:00,UPI,17883.41
10066,11172,2024-05-27 19:00:00,Cash,18617.02
10067,11173,2024-03-22 17:00:00,Cash,6610.0
